ORDER_ID,CUSTOMER_ID,ORDER_DATE,SHIP_DATE,FREIGHT
11568,3250800,12-Nov-06,18-Nov-06,2.91
11569,170000,12-Nov-06,17-Nov-06,11.08
10740,3427200,13-Nov-06,25-Nov-06,81.88
11570,3276000,13-Nov-06,25-Nov-06,81.88
10741,3294900,14-Nov-06,18-Nov-06,10.96
10742,3147900,14-Nov-06,18-Nov-06,243.73
11571,3601500,14-Nov-06,18-Nov-06,10.96
11572,3238200,14-Nov-06,18-Nov-06,243.73
12001,3248700,14-Nov-06,18-Nov-06,10.96
12002,1048,14-Nov-06,18-Nov-06,243.73
10743,2658600,17-Nov-06,21-Nov-06,23.72
10744,3227700,17-Nov-06,24-Nov-06,69.19
11573,1420860,17-Nov-06,21-Nov-06,23.72
11574,3250800,17-Nov-06,24-Nov-06,69.19
12003,2881200,17-Nov-06,21-Nov-06,23.72
10745,9545550,18-Nov-06,27-Nov-06,3.52
11575,2664900,18-Nov-06,27-Nov-06,3.52
10746,3307500,19-Nov-06,21-Nov-06,31.43
10747,1033,19-Nov-06,26-Nov-06,117.33
11576,2891700,19-Nov-06,21-Nov-06,31.43
11577,2662800,19-Nov-06,26-Nov-06,117.33
12006,3378900,19-Nov-06,21-Nov-06,31.43
10748,2919000,20-Nov-06,28-Nov-06,232.55
10749,3118500,20-Nov-06,19-Dec-06,61.53
11578,3630900,20-Nov-06,28-Nov-06,232.55
11579,1032,20-Nov-06,19-Dec-06,61.53
10750,1105,21-Nov-06,24-Nov-06,79.3
11580,620000,21-Nov-06,24-Nov-06,79.3
10751,1420000,24-Nov-06,3-Dec-06,130.79
10752,3049200,24-Nov-06,28-Nov-06,1.39
11581,2738400,24-Nov-06,3-Dec-06,130.79
11582,1042,24-Nov-06,28-Nov-06,1.39
10753,2856000,25-Nov-06,27-Nov-06,7.7
10754,3255000,25-Nov-06,27-Nov-06,2.38
11583,1420860,25-Nov-06,27-Nov-06,7.7
11584,3244500,25-Nov-06,27-Nov-06,2.38
10755,1048,26-Nov-06,28-Nov-06,16.71
11585,3265500,26-Nov-06,28-Nov-06,16.71
12015,580000,26-Nov-06,28-Nov-06,16.71
10756,140000,27-Nov-06,2-Dec-06,73.21
10757,1420000,27-Nov-06,15-Dec-06,8.19
11586,1947960,27-Nov-06,2-Dec-06,73.21
11587,3395700,27-Nov-06,15-Dec-06,8.19
10758,1110,28-Nov-06,4-Dec-06,138.17
10759,1500000,28-Nov-06,12-Dec-06,11.99
11588,3528000,28-Nov-06,4-Dec-06,138.17
11589,3005100,28-Nov-06,12-Dec-06,11.99
12019,1055,28-Nov-06,12-Dec-06,11.99
10760,2759400,1-Dec-06,10-Dec-06,155.64
11590,3286500,1-Dec-06,10-Dec-06,155.64
10761,9290400,2-Dec-06,8-Dec-06,18.66
10762,2753100,2-Dec-06,9-Dec-06,328.74
11591,1002,2-Dec-06,8-Dec-06,18.66
11592,31500,2-Dec-06,9-Dec-06,328.74
10763,3045000,3-Dec-06,8-Dec-06,37.35
10764,2986200,3-Dec-06,8-Dec-06,145.45
11593,4911900,3-Dec-06,8-Dec-06,37.35
11594,2908500,3-Dec-06,8-Dec-06,145.45
10765,2809800,4-Dec-06,9-Dec-06,42.74
11595,3110100,4-Dec-06,9-Dec-06,42.74
10766,3196200,5-Dec-06,9-Dec-06,157.55
10767,2732100,5-Dec-06,15-Dec-06,1.59
11596,2757300,5-Dec-06,9-Dec-06,157.55
11597,410000,5-Dec-06,15-Dec-06,1.59
10768,1033,8-Dec-06,15-Dec-06,146.32
10769,3479700,8-Dec-06,12-Dec-06,65.06
11598,2765700,8-Dec-06,15-Dec-06,146.32
11599,3509100,8-Dec-06,12-Dec-06,65.06
12028,2799300,8-Dec-06,15-Dec-06,146.32
10770,1032,9-Dec-06,17-Dec-06,5.32
11600,2704800,9-Dec-06,17-Dec-06,5.32
10771,1038,10-Dec-06,2-Jan-07,11.19
10772,3215100,10-Dec-06,19-Dec-06,91.28
11601,3532200,10-Dec-06,2-Jan-07,11.19
11602,1080,10-Dec-06,19-Dec-06,91.28
10773,2778300,11-Dec-06,16-Dec-06,96.43
10774,2891700,11-Dec-06,12-Dec-06,48.2
11603,750000,11-Dec-06,16-Dec-06,96.43
11604,3019800,11-Dec-06,12-Dec-06,48.2
10775,6058500,12-Dec-06,26-Dec-06,20.25
11605,2893800,12-Dec-06,26-Dec-06,20.25
10776,800000,15-Dec-06,18-Dec-06,351.53
10777,3011400,15-Dec-06,21-Jan-07,3.01
11606,1051,15-Dec-06,18-Dec-06,351.53
11607,3271800,15-Dec-06,21-Jan-07,3.01
10778,2799300,16-Dec-06,24-Dec-06,6.79
10779,2744700,16-Dec-06,14-Jan-07,58.13
10780,1036,16-Dec-06,25-Dec-06,42.13
11608,3122700,16-Dec-06,24-Dec-06,6.79
11609,2711100,16-Dec-06,14-Jan-07,58.13
11610,3066000,16-Dec-06,25-Dec-06,42.13
12038,2801400,16-Dec-06,24-Dec-06,6.79
10781,3246600,17-Dec-06,19-Dec-06,73.16
10782,2740500,17-Dec-06,22-Dec-06,1.1
11611,2719500,17-Dec-06,19-Dec-06,73.16
11612,3647700,17-Dec-06,22-Dec-06,1.1
12042,400000,17-Dec-06,22-Dec-06,1.1
10783,1100,18-Dec-06,19-Dec-06,124.98
10784,9893100,18-Dec-06,22-Dec-06,70.09
10785,1129,18-Dec-06,24-Dec-06,1.51
11613,3118500,18-Dec-06,19-Dec-06,124.98
11614,3116400,18-Dec-06,22-Dec-06,70.09
11615,3105900,18-Dec-06,24-Dec-06,1.51
10786,2797200,19-Dec-06,23-Dec-06,110.87
10787,1054,19-Dec-06,26-Dec-06,249.93
11616,3450300,19-Dec-06,23-Dec-06,110.87
11617,2675400,19-Dec-06,26-Dec-06,249.93
10788,180000,22-Dec-06,19-Jan-07,42.7
10789,1093,22-Dec-06,31-Dec-06,100.6
10790,4200,22-Dec-06,26-Dec-06,28.23
11618,1041,22-Dec-06,19-Jan-07,42.7
11619,1010000,22-Dec-06,31-Dec-06,100.6
11620,2975700,22-Dec-06,26-Dec-06,28.23
10791,3301200,23-Dec-06,1-Jan-07,16.85
10792,3204600,23-Dec-06,31-Dec-06,23.79
11621,1066,23-Dec-06,1-Jan-07,16.85
11622,400000,23-Dec-06,31-Dec-06,23.79
10793,3561600,24-Dec-06,8-Jan-07,4.52
10794,3269700,24-Dec-06,2-Jan-07,21.49
10795,3177300,24-Dec-06,20-Jan-07,126.66
11623,2902200,24-Dec-06,8-Jan-07,4.52
11624,240000,24-Dec-06,2-Jan-07,21.49
11625,2694300,24-Dec-06,20-Jan-07,126.66
12053,1560000,24-Dec-06,8-Jan-07,4.52
10796,2988300,25-Dec-06,14-Jan-07,26.52
10797,3595200,25-Dec-06,5-Jan-07,33.35
11626,5415,25-Dec-06,14-Jan-07,26.52
11627,2669100,25-Dec-06,5-Jan-07,33.35
12057,31500,25-Dec-06,5-Jan-07,33.35
10798,3017700,26-Dec-06,5-Jan-07,2.33
10799,1001,26-Dec-06,5-Jan-07,30.76
10800,1470000,26-Dec-06,5-Jan-07,137.44
11628,3578400,26-Dec-06,5-Jan-07,2.33
11629,80000,26-Dec-06,5-Jan-07,30.76
11630,1037,26-Dec-06,5-Jan-07,137.44
10801,9290400,29-Dec-06,31-Dec-06,97.09
10802,3265500,29-Dec-06,2-Jan-07,257.26
11631,1040000,29-Dec-06,31-Dec-06,97.09
11632,3496500,29-Dec-06,2-Jan-07,257.26
12061,1012,29-Dec-06,31-Dec-06,97.09
10803,3381000,30-Dec-06,6-Jan-07,55.23
10804,1080000,30-Dec-06,7-Jan-07,27.33
10805,220000,30-Dec-06,9-Jan-07,237.34
11633,1083,30-Dec-06,6-Jan-07,55.23
11634,1050000,30-Dec-06,7-Jan-07,27.33
11635,2862300,30-Dec-06,9-Jan-07,237.34
10806,3668700,31-Dec-06,5-Jan-07,22.11
10807,2935800,31-Dec-06,30-Jan-07,1.36
11636,3011400,31-Dec-06,5-Jan-07,22.11
11637,920000,31-Dec-06,30-Jan-07,1.36
10808,3252900,1-Jan-07,9-Jan-07,45.53
10809,790000,1-Jan-07,7-Jan-07,4.87
10810,940000,1-Jan-07,7-Jan-07,4.33
11638,1042,1-Jan-07,9-Jan-07,45.53
11639,420000,1-Jan-07,7-Jan-07,4.87
11640,1114,1-Jan-07,7-Jan-07,4.33
10811,3444000,2-Jan-07,8-Jan-07,31.22
10812,1078,2-Jan-07,12-Jan-07,59.78
11641,2725800,2-Jan-07,8-Jan-07,31.22
11642,3246600,2-Jan-07,12-Jan-07,59.78
10813,2872800,5-Jan-07,9-Jan-07,47.38
10814,2658600,5-Jan-07,14-Jan-07,130.94
10815,700000,5-Jan-07,14-Jan-07,14.62
11643,3427200,5-Jan-07,9-Jan-07,47.38
11644,3542700,5-Jan-07,14-Jan-07,130.94
11645,1160000,5-Jan-07,14-Jan-07,14.62
10816,880000,6-Jan-07,4-Feb-07,719.78
10817,1014,6-Jan-07,13-Jan-07,306.07
11646,2639700,6-Jan-07,4-Feb-07,719.78
11647,2952600,6-Jan-07,13-Jan-07,306.07
10818,1500000,7-Jan-07,12-Jan-07,65.48
10819,5530,7-Jan-07,16-Jan-07,19.76
10820,3425100,7-Jan-07,13-Jan-07,37.52
11648,3408300,7-Jan-07,12-Jan-07,65.48
11649,470000,7-Jan-07,16-Jan-07,19.76
11650,1079,7-Jan-07,13-Jan-07,37.52
12079,1081,7-Jan-07,16-Jan-07,19.76
10821,3118500,8-Jan-07,15-Jan-07,36.68
10822,2977800,8-Jan-07,16-Jan-07,7
11651,955500,8-Jan-07,15-Jan-07,36.68
11652,420000,8-Jan-07,16-Jan-07,7
10823,1049,9-Jan-07,13-Jan-07,163.97
10824,1045,9-Jan-07,30-Jan-07,1.23
10825,1077,9-Jan-07,14-Jan-07,79.25
11653,660000,9-Jan-07,13-Jan-07,163.97
11654,1109,9-Jan-07,30-Jan-07,1.23
11655,3633000,9-Jan-07,14-Jan-07,79.25
12085,2856000,9-Jan-07,14-Jan-07,79.25
10826,3395700,12-Jan-07,6-Feb-07,7.09
10827,3034500,12-Jan-07,6-Feb-07,63.54
11656,3637200,12-Jan-07,6-Feb-07,7.09
11657,2929500,12-Jan-07,6-Feb-07,63.54
12086,2664900,12-Jan-07,6-Feb-07,7.09
12087,1080000,12-Jan-07,6-Feb-07,63.54
10828,1040000,13-Jan-07,4-Feb-07,90.85
10829,820000,13-Jan-07,23-Jan-07,154.72
10830,2885400,13-Jan-07,21-Jan-07,81.83
11658,3572100,13-Jan-07,4-Feb-07,90.85
11659,2998800,13-Jan-07,23-Jan-07,154.72
11660,3294900,13-Jan-07,21-Jan-07,81.83
10831,3047100,14-Jan-07,23-Jan-07,72.19
10832,3011400,14-Jan-07,19-Jan-07,43.26
11661,2830800,14-Jan-07,23-Jan-07,72.19
11662,2650200,14-Jan-07,19-Jan-07,43.26
10833,1120,15-Jan-07,23-Jan-07,71.49
10834,31500,15-Jan-07,19-Jan-07,29.78
10835,2919000,15-Jan-07,21-Jan-07,69.53
11663,1042,15-Jan-07,23-Jan-07,71.49
11664,3387300,15-Jan-07,19-Jan-07,29.78
11665,2845500,15-Jan-07,21-Jan-07,69.53
12095,3320100,15-Jan-07,21-Jan-07,69.53
10836,2904300,16-Jan-07,21-Jan-07,411.88
10837,3544800,16-Jan-07,23-Jan-07,13.32
11666,930000,16-Jan-07,21-Jan-07,411.88
11667,2832900,16-Jan-07,23-Jan-07,13.32
12097,1019,16-Jan-07,23-Jan-07,13.32
10838,3448200,19-Jan-07,23-Jan-07,59.28
10839,2872800,19-Jan-07,22-Jan-07,35.43
10840,2688000,19-Jan-07,16-Feb-07,2.71
11668,3097500,19-Jan-07,23-Jan-07,59.28
11669,2841300,19-Jan-07,22-Jan-07,35.43
11670,3154200,19-Jan-07,16-Feb-07,2.71
10841,1112,20-Jan-07,29-Jan-07,424.3
10842,1095,20-Jan-07,29-Jan-07,54.42
11671,3483900,20-Jan-07,29-Jan-07,424.3
11672,3013500,20-Jan-07,29-Jan-07,54.42
10843,3513300,21-Jan-07,26-Jan-07,9.26
10844,3406200,21-Jan-07,26-Jan-07,25.22
10845,3370500,21-Jan-07,30-Jan-07,212.98
11673,2086140,21-Jan-07,26-Jan-07,9.26
11674,550000,21-Jan-07,26-Jan-07,25.22
11675,3481800,21-Jan-07,30-Jan-07,212.98
10846,320000,22-Jan-07,23-Jan-07,56.46
10847,2652300,22-Jan-07,10-Feb-07,487.57
11676,1099,22-Jan-07,23-Jan-07,56.46
11677,3036600,22-Jan-07,10-Feb-07,487.57
10848,3530100,23-Jan-07,29-Jan-07,38.24
10849,3183600,23-Jan-07,30-Jan-07,0.56
10850,890000,23-Jan-07,30-Jan-07,49.19
11678,2667000,23-Jan-07,29-Jan-07,38.24
11679,2874900,23-Jan-07,30-Jan-07,0.56
11680,2946300,23-Jan-07,30-Jan-07,49.19
12108,3196200,23-Jan-07,29-Jan-07,38.24
10851,3210900,26-Jan-07,2-Feb-07,160.55
10852,260000,26-Jan-07,30-Jan-07,174.05
11681,1006,26-Jan-07,2-Feb-07,160.55
11682,29400,26-Jan-07,30-Jan-07,174.05
10853,3662400,27-Jan-07,3-Feb-07,53.83
10854,3628800,27-Jan-07,5-Feb-07,100.22
10855,3051300,27-Jan-07,4-Feb-07,170.97
11683,3370500,27-Jan-07,3-Feb-07,53.83
11684,3654000,27-Jan-07,5-Feb-07,100.22
11685,3021900,27-Jan-07,4-Feb-07,170.97
12113,3668700,27-Jan-07,3-Feb-07,53.83
10856,3668700,28-Jan-07,10-Feb-07,58.43
10857,220000,28-Jan-07,6-Feb-07,188.85
11686,360000,28-Jan-07,10-Feb-07,58.43
11687,2660700,28-Jan-07,6-Feb-07,188.85
12116,3393600,28-Jan-07,10-Feb-07,58.43
12117,3460800,28-Jan-07,6-Feb-07,188.85
10858,5320,29-Jan-07,3-Feb-07,52.51
10859,1045,29-Jan-07,2-Feb-07,76.1
10860,3139500,29-Jan-07,4-Feb-07,19.26
11688,70000,29-Jan-07,3-Feb-07,52.51
11689,3660300,29-Jan-07,2-Feb-07,76.1
11690,3213000,29-Jan-07,4-Feb-07,19.26
10861,2553600,30-Jan-07,17-Feb-07,14.93
10862,3066000,30-Jan-07,2-Feb-07,53.23
11691,2826600,30-Jan-07,17-Feb-07,14.93
11692,1070000,30-Jan-07,2-Feb-07,53.23
10863,2681700,2-Feb-07,17-Feb-07,30.26
10864,3441900,2-Feb-07,9-Feb-07,3.04
10865,430000,2-Feb-07,12-Feb-07,348.14
11693,2835000,2-Feb-07,17-Feb-07,30.26
11694,2759400,2-Feb-07,9-Feb-07,3.04
11695,2646000,2-Feb-07,12-Feb-07,348.14
12124,2996700,2-Feb-07,9-Feb-07,3.04
10866,3431400,3-Feb-07,12-Feb-07,109.11
10867,3572100,3-Feb-07,11-Feb-07,1.93
11696,40000,3-Feb-07,12-Feb-07,109.11
11697,1005,3-Feb-07,11-Feb-07,1.93
12126,3488100,3-Feb-07,12-Feb-07,109.11
10868,2799300,4-Feb-07,23-Feb-07,191.27
10869,1057,4-Feb-07,9-Feb-07,143.28
10870,3614100,4-Feb-07,13-Feb-07,12.04
11698,1190000,4-Feb-07,23-Feb-07,191.27
11699,3641400,4-Feb-07,9-Feb-07,143.28
11700,2826600,4-Feb-07,13-Feb-07,12.04
10871,830000,5-Feb-07,10-Feb-07,112.27
10872,3521700,5-Feb-07,9-Feb-07,175.32
11701,1105,5-Feb-07,10-Feb-07,112.27
11702,2803500,5-Feb-07,9-Feb-07,175.32
12131,3055500,5-Feb-07,10-Feb-07,112.27
10873,2654400,6-Feb-07,9-Feb-07,0.82
10874,3091200,6-Feb-07,11-Feb-07,19.58
10875,3179400,6-Feb-07,3-Mar-07,32.37
11703,2902200,6-Feb-07,9-Feb-07,0.82
11704,1019,6-Feb-07,11-Feb-07,19.58
11705,1520000,6-Feb-07,3-Mar-07,32.37
12135,2935800,6-Feb-07,3-Mar-07,32.37
10876,1081,9-Feb-07,12-Feb-07,60.42
10877,1063,9-Feb-07,19-Feb-07,38.06
11706,9286200,9-Feb-07,12-Feb-07,60.42
11707,3433500,9-Feb-07,19-Feb-07,38.06
12136,3269700,9-Feb-07,12-Feb-07,60.42
10878,3486000,10-Feb-07,12-Feb-07,46.69
10879,2641800,10-Feb-07,12-Feb-07,8.5
10880,1170000,10-Feb-07,18-Feb-07,88.01
11708,3549000,10-Feb-07,12-Feb-07,46.69
11709,1068,10-Feb-07,12-Feb-07,8.5
11710,2639700,10-Feb-07,18-Feb-07,88.01
10881,70000,11-Feb-07,18-Feb-07,2.84
10882,1120,11-Feb-07,20-Feb-07,23.1
11711,1113,11-Feb-07,18-Feb-07,2.84
11712,2730000,11-Feb-07,20-Feb-07,23.1
12141,2681700,11-Feb-07,18-Feb-07,2.84
10883,3257100,12-Feb-07,20-Feb-07,0.53
10884,1061,12-Feb-07,13-Feb-07,90.97
10885,1390000,12-Feb-07,18-Feb-07,5.64
11713,2898000,12-Feb-07,20-Feb-07,0.53
11714,1035,12-Feb-07,13-Feb-07,90.97
11715,5085,12-Feb-07,18-Feb-07,5.64
10886,2956800,13-Feb-07,2-Mar-07,4.99
10887,170000,13-Feb-07,16-Feb-07,1.25
11716,310000,13-Feb-07,2-Mar-07,4.99
11717,3273900,13-Feb-07,16-Feb-07,1.25
10888,1220000,16-Feb-07,23-Feb-07,51.87
10889,3330600,16-Feb-07,23-Feb-07,280.61
10890,2929500,16-Feb-07,18-Feb-07,32.76
11718,3576300,16-Feb-07,23-Feb-07,51.87
11719,2929500,16-Feb-07,23-Feb-07,280.61
11720,3019800,16-Feb-07,18-Feb-07,32.76
10891,1420860,17-Feb-07,19-Feb-07,20.37
10892,1073,17-Feb-07,19-Feb-07,120.27
11721,2908500,17-Feb-07,19-Feb-07,20.37
11722,2916900,17-Feb-07,19-Feb-07,120.27
10893,3087000,18-Feb-07,20-Feb-07,77.78
10894,1250000,18-Feb-07,20-Feb-07,116.13
10895,1280000,18-Feb-07,23-Feb-07,162.75
11723,1005,18-Feb-07,20-Feb-07,77.78
11724,2933700,18-Feb-07,20-Feb-07,116.13
11725,2772000,18-Feb-07,23-Feb-07,162.75
10896,2696400,19-Feb-07,27-Feb-07,32.45
10897,370000,19-Feb-07,25-Feb-07,603.54
11726,3297000,19-Feb-07,27-Feb-07,32.45
11727,1440000,19-Feb-07,25-Feb-07,603.54
10898,2709000,20-Feb-07,6-Mar-07,1.27
10899,1049,20-Feb-07,26-Feb-07,1.21
10900,870000,20-Feb-07,4-Mar-07,1.66
11728,3070200,20-Feb-07,6-Mar-07,1.27
11729,2664900,20-Feb-07,26-Feb-07,1.21
11730,1050000,20-Feb-07,4-Mar-07,1.66
10901,2744700,23-Feb-07,26-Feb-07,62.09
10902,1039,23-Feb-07,3-Mar-07,44.15
11731,2675400,23-Feb-07,26-Feb-07,62.09
11732,2990400,23-Feb-07,3-Mar-07,44.15
10903,3015600,24-Feb-07,4-Mar-07,36.71
10904,6999300,24-Feb-07,27-Feb-07,162.95
10905,3622500,24-Feb-07,6-Mar-07,13.72
11733,2553600,24-Feb-07,4-Mar-07,36.71
11734,710000,24-Feb-07,27-Feb-07,162.95
11735,1114,24-Feb-07,6-Mar-07,13.72
10906,2748900,25-Feb-07,3-Mar-07,26.29
10907,2944200,25-Feb-07,27-Feb-07,9.19
11736,870000,25-Feb-07,3-Mar-07,26.29
11737,1064,25-Feb-07,27-Feb-07,9.19
10908,2667000,26-Feb-07,6-Mar-07,32.96
10909,1560000,26-Feb-07,10-Mar-07,53.05
10910,3336900,26-Feb-07,4-Mar-07,38.11
10911,3536400,26-Feb-07,5-Mar-07,38.19
10912,780000,26-Feb-07,18-Mar-07,580.91
10913,29400,26-Feb-07,4-Mar-07,33.05
11738,3000900,26-Feb-07,6-Mar-07,32.96
11739,3616200,26-Feb-07,10-Mar-07,53.05
11740,780000,26-Feb-07,4-Mar-07,38.11
11741,3553200,26-Feb-07,5-Mar-07,38.19
11742,3271800,26-Feb-07,18-Mar-07,580.91
11743,3603600,26-Feb-07,4-Mar-07,33.05
10914,710000,27-Feb-07,2-Mar-07,21.19
10915,2671200,27-Feb-07,2-Mar-07,3.51
10916,1290000,27-Feb-07,9-Mar-07,63.77
11744,760000,27-Feb-07,2-Mar-07,21.19
11745,3658200,27-Feb-07,2-Mar-07,3.51
11746,1093,27-Feb-07,9-Mar-07,63.77
10917,3017700,2-Mar-07,11-Mar-07,8.29
10918,1010,2-Mar-07,11-Mar-07,48.83
10919,2650200,2-Mar-07,4-Mar-07,19.8
11747,1020000,2-Mar-07,11-Mar-07,8.29
11748,390000,2-Mar-07,11-Mar-07,48.83
11749,1093,2-Mar-07,4-Mar-07,19.8
12178,2744700,2-Mar-07,11-Mar-07,48.83
10920,3586800,3-Mar-07,9-Mar-07,29.61
10921,3063900,3-Mar-07,9-Mar-07,176.48
10922,2744700,3-Mar-07,5-Mar-07,62.74
10923,790000,3-Mar-07,13-Mar-07,68.26
11750,1350000,3-Mar-07,9-Mar-07,29.61
11751,1220000,3-Mar-07,9-Mar-07,176.48
11752,3210900,3-Mar-07,5-Mar-07,62.74
11753,4441500,3-Mar-07,13-Mar-07,68.26
12180,340000,3-Mar-07,9-Mar-07,29.61
10924,2780400,4-Mar-07,8-Apr-07,151.52
10925,3227700,4-Mar-07,13-Mar-07,2.27
10926,3376800,4-Mar-07,11-Mar-07,39.92
11754,1192380,4-Mar-07,8-Apr-07,151.52
11755,690000,4-Mar-07,13-Mar-07,2.27
11756,2646000,4-Mar-07,11-Mar-07,39.92
12184,1039,4-Mar-07,8-Apr-07,151.52
12186,2740500,4-Mar-07,11-Mar-07,39.92
10927,3011400,5-Mar-07,8-Apr-07,19.79
10928,1042,5-Mar-07,18-Mar-07,1.36
10929,320000,5-Mar-07,12-Mar-07,33.93
11757,3477600,5-Mar-07,8-Apr-07,19.79
11758,2956800,5-Mar-07,18-Mar-07,1.36
11759,3105900,5-Mar-07,12-Mar-07,33.93
10930,1013,6-Mar-07,18-Mar-07,15.55
10931,550000,6-Mar-07,19-Mar-07,13.6
10932,2742600,6-Mar-07,24-Mar-07,134.64
10933,3668700,6-Mar-07,16-Mar-07,54.15
11760,3446100,6-Mar-07,18-Mar-07,15.55
11761,660000,6-Mar-07,19-Mar-07,13.6
11762,9290400,6-Mar-07,24-Mar-07,134.64
11763,1063,6-Mar-07,16-Mar-07,54.15
12192,3563700,6-Mar-07,24-Mar-07,134.64
10934,2929500,9-Mar-07,12-Mar-07,32.01
10935,2877000,9-Mar-07,18-Mar-07,47.59
10936,710000,9-Mar-07,18-Mar-07,33.68
11764,3305400,9-Mar-07,12-Mar-07,32.01
11765,9286200,9-Mar-07,18-Mar-07,47.59
11766,2643900,9-Mar-07,18-Mar-07,33.68
10937,1049,10-Mar-07,13-Mar-07,31.51
10938,1039,10-Mar-07,16-Mar-07,31.89
10939,200000,10-Mar-07,13-Mar-07,76.33
11767,3084900,10-Mar-07,13-Mar-07,31.51
11768,1125,10-Mar-07,16-Mar-07,31.89
11769,3234000,10-Mar-07,13-Mar-07,76.33
12197,3492300,10-Mar-07,13-Mar-07,31.51
10940,3030300,11-Mar-07,23-Mar-07,19.77
10941,1078,11-Mar-07,20-Mar-07,400.81
10942,1008,11-Mar-07,18-Mar-07,17.95
10943,3284400,11-Mar-07,19-Mar-07,2.17
11770,2851800,11-Mar-07,23-Mar-07,19.77
11771,3288600,11-Mar-07,20-Mar-07,400.81
11772,2942100,11-Mar-07,18-Mar-07,17.95
11773,860000,11-Mar-07,19-Mar-07,2.17
12200,940000,11-Mar-07,23-Mar-07,19.77
12203,3431400,11-Mar-07,19-Mar-07,2.17
10944,360000,12-Mar-07,13-Mar-07,52.92
10945,2793000,12-Mar-07,18-Mar-07,10.22
10946,2713200,12-Mar-07,19-Mar-07,27.2
11774,190000,12-Mar-07,13-Mar-07,52.92
11775,180000,12-Mar-07,18-Mar-07,10.22
11776,3458700,12-Mar-07,19-Mar-07,27.2
12204,2841300,12-Mar-07,13-Mar-07,52.92
10947,3578400,13-Mar-07,16-Mar-07,3.26
10948,1064,13-Mar-07,19-Mar-07,23.39
10949,2713200,13-Mar-07,17-Mar-07,74.44
11777,1290000,13-Mar-07,16-Mar-07,3.26
11778,600000,13-Mar-07,19-Mar-07,23.39
11779,3156300,13-Mar-07,17-Mar-07,74.44
12207,3467100,13-Mar-07,16-Mar-07,3.26
12209,3278100,13-Mar-07,17-Mar-07,74.44
10950,2811900,16-Mar-07,23-Mar-07,2.5
10951,2723700,16-Mar-07,7-Apr-07,30.85
10952,180000,16-Mar-07,24-Mar-07,40.42
10953,3221400,16-Mar-07,25-Mar-07,23.72
11780,3630900,16-Mar-07,23-Mar-07,2.5
11781,2786700,16-Mar-07,7-Apr-07,30.85
11782,3301200,16-Mar-07,24-Mar-07,40.42
11783,3206700,16-Mar-07,25-Mar-07,23.72
12212,2673300,16-Mar-07,24-Mar-07,40.42
12213,750000,16-Mar-07,25-Mar-07,23.72
10954,1260000,17-Mar-07,20-Mar-07,27.91
10955,1370000,17-Mar-07,20-Mar-07,3.26
10956,2685900,17-Mar-07,20-Mar-07,44.65
11784,180000,17-Mar-07,20-Mar-07,27.91
11785,1103,17-Mar-07,20-Mar-07,3.26
11786,3171000,17-Mar-07,20-Mar-07,44.65
12216,3605700,17-Mar-07,20-Mar-07,44.65
10957,160000,18-Mar-07,27-Mar-07,105.36
10958,3137400,18-Mar-07,27-Mar-07,49.56
10959,955500,18-Mar-07,23-Mar-07,4.98
11787,2860200,18-Mar-07,27-Mar-07,105.36
11788,3238200,18-Mar-07,27-Mar-07,49.56
11789,1380000,18-Mar-07,23-Mar-07,4.98
10960,1021,19-Mar-07,8-Apr-07,2.08
10961,1420860,19-Mar-07,30-Mar-07,104.47
10962,3374700,19-Mar-07,23-Mar-07,275.79
10963,3519600,19-Mar-07,26-Mar-07,2.7
11790,3208800,19-Mar-07,8-Apr-07,2.08
11791,3662400,19-Mar-07,30-Mar-07,104.47
11792,980000,19-Mar-07,23-Mar-07,275.79
11793,780000,19-Mar-07,26-Mar-07,2.7
10964,1017,20-Mar-07,24-Mar-07,87.38
10965,5320,20-Mar-07,30-Mar-07,144.38
10966,3040800,20-Mar-07,8-Apr-07,27.19
11794,420000,20-Mar-07,24-Mar-07,87.38
11795,3593100,20-Mar-07,30-Mar-07,144.38
11796,1051,20-Mar-07,8-Apr-07,27.19
12226,3070200,20-Mar-07,8-Apr-07,27.19
10967,3097500,23-Mar-07,2-Apr-07,62.22
10968,1062,23-Mar-07,1-Apr-07,74.6
10969,3290700,23-Mar-07,30-Mar-07,0.21
11797,3439800,23-Mar-07,2-Apr-07,62.22
11798,2908500,23-Mar-07,1-Apr-07,74.6
11799,930000,23-Mar-07,30-Mar-07,0.21
12229,2673300,23-Mar-07,30-Mar-07,0.21
10970,2786700,24-Mar-07,24-Apr-07,16.16
10971,3429300,24-Mar-07,2-Apr-07,121.82
10972,240000,24-Mar-07,26-Mar-07,0.02
10973,920000,24-Mar-07,27-Mar-07,15.17
11800,1550000,24-Mar-07,24-Apr-07,16.16
11801,570000,24-Mar-07,2-Apr-07,121.82
11802,3418800,24-Mar-07,26-Mar-07,0.02
11803,740000,24-Mar-07,27-Mar-07,15.17
12230,1123,24-Mar-07,24-Apr-07,16.16
10974,2956800,25-Mar-07,3-Apr-07,12.96
10975,3118500,25-Mar-07,27-Mar-07,32.27
10976,2675400,25-Mar-07,3-Apr-07,37.97
11804,3679200,25-Mar-07,3-Apr-07,12.96
11805,3679200,25-Mar-07,27-Mar-07,32.27
11806,900000,25-Mar-07,3-Apr-07,37.97
12235,3372600,25-Mar-07,27-Mar-07,32.27
10977,560000,26-Mar-07,10-Apr-07,208.5
